Movie_ID,Title,Genre,Release_Year,Duration,Rating,IMDb_Rating,Votes,Director,Country,Language,Budget,Revenue,Date_Added,Age_Rating,Cast,Production_House
NF9495,The One and Only Ivan,action,2000,177mins,9.0,7.8,1215588,Wes Anderson,India,Ita,,1757758596,20151114,NC-17,"Morgan Freeman, Robert Downey Jr., Charlize Theron",Legendary Pictures
NF3246,The Social Network,Drama,1995,1000,5.5,3.2,472561,Coen Brothers,Japan,Kor,39701229,887149967,20180901,NR,"Michael B. Jordan, Sandra Bullock",Marvel Studios
NF8853,Mad Max Fury Road,ACTION,1993,183mins,6.4,3.2,265353,Alfred Hitchcock,Britain,KOREAN,43073445,1469942378,"April 23, 2015",NC-17,"Chris Evans, Denzel Washington",Focus Features
NF3985,, Sci-Fi,2019,185mins,9.3,4.3,"1,566,734",Sam Raimi,U.K.,English,$4071426,"1,024,707,120",20221213,TV-PG,"Lupita Nyong'o, Timothée Chalamet, Dwayne Johnson",
NF7590,My Hero Academia World Heroes Mission,"Thriller,",2016,187mins,6.1,5.2,1516986,Ryan Coogler,Germany,german,196271802,1329126638,20200818,TV-14,"Dwayne Johnson, Will Smith, Timothée Chalamet",Walt Disney Pictures
NF9670,The Dark Knight,Animation ,2099,94,9.3,4.6,145200,Quentin Tarantino,South Korea,Fre,147655304,"1,540,864,648",2016-08-19,TV-14,"Oscar Isaac, Tom Hanks, Robert Downey Jr.",Universal Pictures
NF3582,Spencer (Extended Collector's Edition with Bonus Features and Director's Commentary),"Action,",2014,N/A,4.2,,841539,Wes Anderson,Italy,Hin,193509181,,13/11/2015,TV-MA,"Florence Pugh, Timothée Chalamet, Sandra Bullock",Paramount Pictures
NF7881,Malcolm & Marie,Sci-Fi  ,1890,150mins,5.3,7.9,1168419,Rian Johnson,Germany,german,224460027,1612053407,2024-09-13,TV-MA,"Robert Downey Jr., Florence Pugh, Zendaya, Julia Roberts",DC Films
NF6446,My Hero Academia World Heroes Mission,drama,2003,195,6.2,6.6,1595155,Wong Kar-wai,Italy,Hin,$91195879,78504010,"December 19, 2020",G,"Will Smith, Oscar Isaac, Natalie Portman",Amazon Studios
NF2030,Get Out,ANIMATION,1999,,5.1,-1.0,818572,,South Korea,Hin,121998236,"777,415,057",2015-06-25,TV-MA,"Scarlett Johansson, Charlize Theron, Sandra Bullock, Brad Pitt",Walt Disney Pictures
NF3732,Tom and Jerry,Adventure | Thriller,2000,112mins,8.2,15.0,514886,Darren Aronofsky,Japan,Kor,80500758,1786383644,"August 14, 2021",NR,"Timothée Chalamet, Margot Robbie",Pixar Animation Studios
NF2917,THE CONJURING THE DEVIL MADE ME DO IT,Romance ,1997,185mins,4.0,3.7,"1,480,694",Wong Kar-wai,India,english,125606317,0,11/08/2021,TV-PG,"Denzel Washington, Ryan Reynolds, Brad Pitt",Blumhouse Productions
NF6289,Titane,"Drama,",1994,144,8.7,5.8,438511,Tim Burton,U.K.,Hin,85456751,"1,235,209,504","June 5, 2024",TV-PG,"Oscar Isaac, Julia Roberts, Scarlett Johansson, Ryan Reynolds",Warner Bros.
NF9850,  The Usual Suspects  , Crime,1991,93,4.9,5.0,122761,Greta Gerwig,Japan,Hin,27770434,1022918664,27/06/2022,PG,"Julia Roberts, Robert Downey Jr., Denzel Washington, Michael B. Jordan",Pixar Animation Studios
NF5796,Lady Bird,adventure,1890,129mins,6.3,7.6,1638879,Taika Waititi,usa,korean,75817560,1251152461,"March 26, 2015",TV-PG,"Ryan Reynolds, Cate Blanchett, Ana de Armas",Universal Pictures
NF9383,PULP FICTION,Fantasy,2099,113mins,8.1,-1.0,375210,Quentin Tarantino,India,ITALIAN,32055654,435720723,25/10/2015,TV-PG,"Oscar Isaac, Leonardo DiCaprio, Chris Evans",Lionsgate
NF5625,Ron's Gone Wrong,Crime | Thriller,1890,122mins,5.9,4.4,,Jordan Peele,Japan,SPANISH,10074376,1790107905,20240513,TV-PG,"Meryl Streep, Lupita Nyong'o",A24
NF9138,Saving Private Ryan (Extended Collector's Edition with Bonus Features and Director's Commentary),Drama | Thriller,2003,1h 10m,7.4,3.3,1286447,Spike Lee,Germany,Kor,48835650,1805472010,22/05/2018,TV-14,"Viola Davis, Pedro Pascal, Ryan Reynolds, Angelina Jolie",HBO Films
NF2880,Time (Extended Collector's Edition with Bonus Features and Director's Commentary),"Comedy, Drama",2008,140,7.2,4.3,"294,823",Jane Campion,South Korea,HINDI,$4476379,"1,716,464,983",2019-12-18,NR,"Timothée Chalamet, Sandra Bullock, Cate Blanchett, Chris Evans",Amazon Studios
NF5422,1917,Sci-Fi,2010,91mins,5.9,8.7,175129,David Fincher,USA,HINDI,,1602895885,2018-02-23,TV-MA,"Zendaya, Denzel Washington, Morgan Freeman, Pedro Pascal",Netflix Originals
NF6080,Halloween Kills,Drama/Comedy,2020,1h 38m,8.2,9.5,822879,Paul Thomas Anderson,France,SPANISH,5184044,924770550,2016-12-14,PG,"Lupita Nyong'o, Florence Pugh, Chris Evans, Natalie Portman",Warner Bros.
NF6642,The Kissing Booth 3,Animation | Thriller,1992,111mins,8.5,9.1,,Chloé Zhao,US,SPANISH,$245896714,,"November 25, 2021",NC-17,"Scarlett Johansson, Lupita Nyong'o, Will Smith",HBO Films
NF1549,Time, Fantasy,2016,200mins,8.0,5.4,567868,Tim Burton,UK,Jap,41097157,622219360,"September 15, 2016",TV-PG,,20th Century Studios
NF7945,Parasite, Adventure,2009,192 min,,5.8,1219620,Patty Jenkins,United States,Ger,193001889,"1,426,074,290",20240501,TV-PG,"Will Smith, Viola Davis, Sandra Bullock",Walt Disney Pictures
NF2746,Raya and the Last Dragon,"Horror, Drama",2019,1000,,9.5,991090,Peter Jackson,India,japanese,185141499,61179996,20160516,PG,"Lupita Nyong'o, Pedro Pascal, Florence Pugh, Robert Downey Jr.",Lionsgate
NF2038,Marriage Story,Thriller,2000,N/A,6.7,8.5,502805,James Gunn,India,Hindi,182813400,1034824845,2021-06-09,NC-17,"Viola Davis, Tom Hanks",Warner Bros.
NF3722,To All the Boys Always and Forever,Sci-Fi,2007,2h 18m,8.6,7.4,"1,005,451",Ryan Coogler,South Korea,Fre,194655180,,24/08/2018,PG-13,"Ryan Reynolds, Leonardo DiCaprio, Scarlett Johansson, Tom Hanks",Lionsgate
NF2431,Three Billboards Outside Ebbing Missouri,"Crime, Drama",2013,89mins,8.8,5.3,"362,190",Chloé Zhao,India,HINDI,5840238,1341015275,2022-07-23,R,"Zendaya, Brad Pitt, Timothée Chalamet",Marvel Studios
NF9087,A Castle for Christmas ,Action  ,1997,,7.2,6.6,1851046,Tim Burton,Japan,Jap,-500000,1888871284,2019-08-07,R,"Ryan Reynolds, Leonardo DiCaprio, Angelina Jolie",Focus Features
NF5992,Once Upon a Time in Hollywood, Sci-Fi,1992,1h 34m,5.2,7.1,739990,Steven Spielberg,India,german,$87213413,"1,156,434,033",2016-05-01,TV-PG,"Natalie Portman, Ryan Reynolds, Cate Blanchett",20th Century Studios
NF1229,The Addams Family 2,Adventure,2000,1000,7.6,7.3,1762826,Paul Thomas Anderson,Britain,korean,176877704,"262,219,298",09/02/2022,TV-MA,"Robert Downey Jr., Cate Blanchett, Jodie Foster",Pixar Animation Studios
NF5140,THE ADDAMS FAMILY 2,Fantasy  ,2009,177mins,5.5,3.9,220121,Patty Jenkins,Britain,French,163977678,"564,875,129","April 12, 2023",NC-17,"Meryl Streep, Oscar Isaac",Lionsgate
NF5094,Avengers Endgame,"Crime,",2099,2h 20m,8.3,7.1,"1,192,207",Wes Anderson,France,Ita,,,"June 16, 2015",NR,"Zendaya, Denzel Washington",Paramount Pictures
NF6485,A Hero,Action,1990,146mins,7.3,6.2,1320358,Guillermo del Toro,US,French,71420766,844139496,25/10/2021,NC-17,"Morgan Freeman, Brad Pitt, Ana de Armas",20th Century Studios
NF3742,He's All That!!!,"Animation,",2000,105mins,9.3,5.1,362120,Alfonso Cuaron,Italy,Italian,208363329,303633527,"April 15, 2017",NR,"Pedro Pascal, Denzel Washington, Charlize Theron, Ryan Reynolds",DreamWorks Animation
NF1929,Shang-Chi and the Legend of the Ten Rings,fantasy,2006,175mins,7.4,7.9,1716632,Alfonso Cuaron,South Korea,Japanese,56776062,,2022-12-23,NC-17,"Leonardo DiCaprio, Meryl Streep, Morgan Freeman, Zendaya",Blumhouse Productions
NF3425,Dunkirk, Fantasy,2016,2h 0m,6.7,,1693834,Paul Thomas Anderson,Germany,KOREAN,$52917938,1987050388,"January 14, 2020",NR,"Charlize Theron, Al Pacino, Robert Downey Jr., Zendaya",Universal Pictures
NF3577,Summer of Soul,Romance/Comedy,2020,180 min,4.6,3.2,1691004,Ryan Coogler,Japan,Italian,,1594587184,06/01/2021,PG-13,"Lupita Nyong'o, Adam Driver",HBO Films
NF1530,Drive My Car,Fantasy | Thriller,1998,1h 42m,7.8,,947586,Coen Brothers,South Korea,english,142488158,"1,514,912,231","November 9, 2018",NC-17,"Ana de Armas, Charlize Theron",New Line Cinema
NF9072,The Trial of the Chicago 7,Fantasy,2018,163mins,7.1,5.1,1205057,Jordan Peele,India,korean,180853417,393572048,17/03/2020,R,"Ana de Armas, Sandra Bullock, Chris Evans",DreamWorks Animation
NF9635,Emily in Paris,drama,2021,,9.0,5.2,1934401,Ryan Coogler,France,JAPANESE,"$108,735,022",1554668217,"June 26, 2019",NC-17,"Michael B. Jordan, Will Smith, Adam Driver, Cate Blanchett",Legendary Pictures
NF4020,Drive My Car, Drama,2011,177,8.8,6.5,"1,280,152",Wong Kar-wai,South Korea,Hin,44411721,"1,156,958,026",25/11/2018,TV-14,"Zendaya, Pedro Pascal, Brad Pitt, Viola Davis",
NF5336,The Starling,Sci-Fi/Comedy,2021,144mins,5.3,5.8,1444227,Quentin Tarantino,Japan,Ita,"$163,349,124","1,850,125,105",28/12/2020,TV-14,"Lupita Nyong'o, Angelina Jolie",Legendary Pictures
NF5060,A Castle for Christmas,Thriller,2013,102 min,5.7,8.9,918104,Akira Kurosawa,South Korea,GERMAN,85315650,257624334,20160704,TV-MA,"Dwayne Johnson, Margot Robbie, Morgan Freeman, Zendaya",Paramount Pictures
NF8300,  A Hero  ,"Fantasy, Drama",2016,183 min,9.3,9.1,"1,231,505",Sam Raimi,Germany,Hin,141509425,142082551,2024-07-03,NC-17,"Julia Roberts, Ana de Armas, Al Pacino",Marvel Studios
NF2608,Murder Mystery (Extended Collector's Edition with Bonus Features and Director's Commentary),"Horror,",2014,132,9.3,6.6,1106226,David Lynch,U.S.,Eng,$107943904,1151801548,2017-07-16,G,"Pedro Pascal, Morgan Freeman",20th Century Studios
NF6990,Halloween Kills,Animation,2007,83 min,7.6,5.0,640881,David Fincher,France,KOREAN,35825007,1096802199,"August 25, 2015",PG,"Viola Davis, Tom Hanks",Amazon Studios
NF8161,Spotlight (Extended Collector's Edition with Bonus Features and Director's Commentary),"Comedy, Drama",1992,123 min,5.0,5.2,1949148,,Italy,German,196950685,1584524067,26/04/2023,TV-PG,"Ana de Armas, Pedro Pascal, Oscar Isaac",
NF9043,Extraction,sci-fi,2020,,7.5,6.2,"1,646,105",Jordan Peele,India,Fre,"$238,197,634",400783812,09/01/2022,NC-17,"Margot Robbie, Denzel Washington",Walt Disney Pictures
NF9718,Once Upon a Time in Hollywood,Sci-Fi  ,2005,N/A,4.2,5.5,798987,Tim Burton,Italy,English,45575591,"1,163,542,416",20171211,NC-17,"Julia Roberts, Timothée Chalamet, Ana de Armas",Netflix Originals
NF9613,Three Billboards Outside Ebbing Missouri,Documentary,2015,114,6.9,3.1,795818,Zack Snyder,South Korea,hindi,64156557,"1,316,687,967",06/06/2020,R,"Lupita Nyong'o, Timothée Chalamet, Margot Robbie",New Line Cinema
NF6507,Mortal Kombat,"Horror, Drama",2099,150mins,9.0,6.1,506085,Akira Kurosawa,Italy,Spa,,1393172998,10/05/2017,TV-MA,"Sandra Bullock, Cate Blanchett, Angelina Jolie",Paramount Pictures
NF6748,Kate,Comedy,2005,N/A,4.1,8.5,227326,Tim Burton,France,Hindi,57227768,704705500,"January 13, 2023",R,"Margot Robbie, Meryl Streep",Paramount Pictures
NF5187,PARASITE,Sci-Fi  ,2010,1000,,5.2,680033,Stanley Kubrick,UK,german,157810982,"1,092,355,868",04/07/2023,TV-MA,,Amazon Studios
NF8337,Call Me By Your Name,sci-fi,2009,3h 10m,6.8,5.8,225,Francis Ford Coppola,Japan,Jap,40030134,34079013,05/12/2020,TV-MA,"Lupita Nyong'o, Tom Hanks, Cate Blanchett, Margot Robbie",Amazon Studios
NF6591,Cherry!!!,thriller,1990,149 min,6.1,3.6,94208,J.J. Abrams,Italy,English,$83340486,,"May 13, 2020",TV-MA,"Viola Davis, Al Pacino, Angelina Jolie",DreamWorks Animation
NF3322,THE DEVIL ALL THE TIME,Adventure ,2000,108,5.8,9.3,88267,Denis Villeneuve,South Korea,japanese,124858724,1744638454,2017-11-14,NC-17,"Julia Roberts, Meryl Streep, Florence Pugh, Michael B. Jordan",Apple TV+
NF6431,Goodfellas, Horror,2009,N/A,4.9,,1696477,,Italy,french,229058094,541375357,09/10/2017,NC-17,"Robert De Niro, Julia Roberts",Columbia Pictures
NF1831,Don't Look Up,Adventure,2099,2h 55m,7.7,-1.0,1948563,Alfonso Cuaron,Italy,italian,77606753,1387155219,"February 21, 2015",NR,"Meryl Streep, Julia Roberts, Zendaya, Timothée Chalamet",20th Century Studios
NF7913,Army of the Dead (Extended Collector's Edition with Bonus Features and Director's Commentary),crime,2020,2h 53m,4.7,4.4,,Zack Snyder,South Korea,hindi,122726521,"590,167,703","December 24, 2019",TV-14,"Michael B. Jordan, Florence Pugh, Adam Driver, Robert Downey Jr.",DC Films
NF9438,The Silence of the Lambs (Extended Collector's Edition with Bonus Features and Director's Commentary),sci-fi,2005,,8.9,7.5,774746,Stanley Kubrick,France,hindi,51264519,1728652233,2015-02-12,R,"Zendaya, Tom Hanks, Adam Driver",New Line Cinema
NF5338,Da 5 Bloods,THRILLER,1997,147mins,5.2,6.1,1379576,Chloé Zhao,USA,Fre,221140962,358755976,03/02/2017,NR,"Brad Pitt, Margot Robbie, Natalie Portman",Blumhouse Productions
NF1767,Project Power,adventure,2001,1h 58m,7.3,,176328,Alfonso Cuaron,Italy,hindi,114175575,1083906456,20170824,TV-PG,"Denzel Washington, Margot Robbie, Meryl Streep, Viola Davis",Walt Disney Pictures
NF1010,Red Notice,Thriller  ,2012,115mins,4.9,,1678027,Darren Aronofsky,usa,Korean,245293007,,2024-10-09,PG,"Chris Evans, Ryan Reynolds, Al Pacino",Warner Bros.
NF6993,The Green Mile,"Romance, Drama",2008,160mins,5.9,9.6,,Sofia Coppola,Germany,japanese,170028067,,17/05/2016,NC-17,"Scarlett Johansson, Viola Davis",A24
NF9711,,"Fantasy,",1998,1h 24m,8.3,,117363,David Lynch,India,italian,96845669,1770817521,20221015,NR,"Morgan Freeman, Margot Robbie, Charlize Theron, Natalie Portman",Walt Disney Pictures
NF8671,Passing,romance,2012,181 min,7.5,7.9,1304848,Chloé Zhao,India,ENGLISH,-500000,520555056,2016-07-10,PG,"Brad Pitt, Sandra Bullock, Florence Pugh, Lupita Nyong'o",Universal Pictures
NF1378,He's All That,Documentary/Comedy,2019,70mins,9.2,,907219,Rian Johnson,Italy,ITALIAN,12167458,482313611,"May 14, 2015",TV-MA,"Timothée Chalamet, Sandra Bullock",New Line Cinema
NF2857,Otherhood, Adventure,1993,N/A,,4.9,754316,Ridley Scott,India,Ita,172968356,1129575395,10/09/2023,NR,"Oscar Isaac, Viola Davis, Ana de Armas, Pedro Pascal",HBO Films
NF7636,Little Women!!!,"Adventure,",2002,185,7.9,8.1,131305,J.J. Abrams,France,KOREAN,"$31,089,554","1,852,597,879",21/09/2022,TV-14,"Timothée Chalamet, Robert De Niro, Viola Davis, Ana de Armas",HBO Films
NF6921,Last Night in Soho, Crime,2023,,,8.6,"46,375",Christopher Nolan,U.S.,Korean,$156320666,1799387692,20180426,TV-PG,"Morgan Freeman, Michael B. Jordan, Robert Downey Jr.",DreamWorks Animation
NF2103,The Favourite,Adventure  ,1992,142mins,5.2,15.0,1701996,J.J. Abrams,France,italian,,933780228,13/11/2020,PG-13,,20th Century Studios
NF2886,, Comedy,2003,,7.9,6.2,112304,Peter Jackson,UK,Fre,35263056,89974602,2016-10-24,PG-13,"Charlize Theron, Adam Driver, Chris Evans, Sandra Bullock",
NF4460,,Adventure ,2002,131,7.4,6.0,1576307,Jordan Peele,Italy,Japanese,242228705,1969843741,11/09/2015,PG,"Dwayne Johnson, Meryl Streep, Lupita Nyong'o",Focus Features
NF1195,The Little Things,"Documentary, Drama",2003,192mins,9.2,15.0,1553257,James Gunn,Japan,English,217854381,958679286,"June 4, 2016",PG,"Dwayne Johnson, Margot Robbie, Chris Evans",Netflix Originals
NF4039,Three Billboards Outside Ebbing Missouri,Horror ,2010,114mins,5.7,,"761,962",Alfred Hitchcock,U.K.,HINDI,162771656,"1,224,623,275",2024-04-02,PG,"Charlize Theron, Florence Pugh, Adam Driver, Viola Davis",Marvel Studios
NF8108,Night at the Museum Secret of the Tomb,Horror,2022,,5.4,3.2,"1,380,722",Guillermo del Toro,Italy,KOREAN,177212351,72791859,"December 4, 2020",G,"Zendaya, Pedro Pascal",Walt Disney Pictures
NF2850,The Prestige,"Crime,",2014,N/A,7.0,5.5,1112643,Alfonso Cuaron,India,GERMAN,66362693,1497700835,20171222,PG,"Robert De Niro, Zendaya, Pedro Pascal",Warner Bros.
NF4546,C'mon C'mon,Crime ,2008,2h 11m,8.1,4.8,43196,Jane Campion,United Kingdom,Spanish,213677510,,2021-05-21,NR,"Natalie Portman, Robert Downey Jr.",Lionsgate
NF6009,Bird Box,DRAMA,2008,180mins,8.3,-1.0,"1,479,961",David Lynch,Germany,japanese,,574500656,"September 27, 2024",NC-17,,New Line Cinema
NF5536,Rebecca,Animation ,1993,2h 30m,7.6,8.3,962021,Billy Wilder,France,hindi,$86201999,"531,892,282",2023-12-03,TV-MA,"Viola Davis, Meryl Streep, Morgan Freeman",Legendary Pictures
NF4747,THE OLD GUARD,thriller,2015,N/A,9.3,,1930801,Alfred Hitchcock,Japan,HINDI,173273808,1938340685,22/05/2017,NR,"Julia Roberts, Cate Blanchett",Amazon Studios
NF8255,Marriage Story,Animation/Comedy,1992,122,6.2,6.4,1844213,Greta Gerwig,UK,italian,33571975,0,2024-07-06,G,"Jodie Foster, Ryan Reynolds, Sandra Bullock",Netflix Originals
NF6528,Marriage Story!!!,Sci-Fi | Thriller,1991,95,4.9,9.7,257902,Stanley Kubrick,usa,Italian,"$163,703,519",1005222894,"December 1, 2024",R,"Angelina Jolie, Natalie Portman, Cate Blanchett",A24
NF9252,The Matrix, Action,2010,75mins,7.1,-1.0,"955,166",Quentin Tarantino,Japan,Fre,119358364,,20210406,PG,"Jodie Foster, Leonardo DiCaprio, Pedro Pascal",New Line Cinema
NF2348,C'mon C'mon, Adventure,1890,2h 19m,8.4,4.2,436819,Guillermo del Toro,South Korea,Korean,"$35,544,245",169542489,27/10/2022,NR,"Al Pacino, Margot Robbie",Blumhouse Productions
NF2262,Last Night in Soho,"Action, Drama",2000,164 min,8.9,3.8,5486,Steven Spielberg,United States,Eng,$247521432,"1,999,751,030",20150926,TV-14,"Natalie Portman, Chris Evans",A24
NF3063,Vice,"Thriller,",2022,,7.7,9.2,"1,294,168",David Lynch,U.K.,French,136373237,66268326,"September 18, 2024",NC-17,"Will Smith, Scarlett Johansson",20th Century Studios
NF7550,Spiral,Sci-Fi/Comedy,1996,136,4.7,9.4,1143465,Steven Spielberg,South Korea,japanese,23364007,782847795,01/11/2018,TV-14,"Angelina Jolie, Florence Pugh, Charlize Theron",Columbia Pictures
NF2065,  Black Swan  ,Animation,2017,,,,842490,Ridley Scott,Japan,German,125110178,1889752822,04/10/2024,G,"Charlize Theron, Sandra Bullock, Angelina Jolie",Focus Features
NF2262,Fight Club (Extended Collector's Edition with Bonus Features and Director's Commentary), Fantasy,2013,2h 52m,7.2,8.9,51483,Wes Anderson,Italy,Hin,"$182,571,918",8061371,2024-08-05,PG,"Denzel Washington, Morgan Freeman",Marvel Studios
NF7241,Arrival,Action/Comedy,2013,182,8.9,9.4,1857345,Sofia Coppola,South Korea,french,"$81,058,698",1968835719,20170226,R,"Natalie Portman, Ryan Reynolds, Brad Pitt, Viola Davis",
NF3456,,Thriller ,2003,160,7.4,8.2,1678634,,India,English,"$200,348,206","436,553,333",2015-04-25,NR,"Adam Driver, Dwayne Johnson",Marvel Studios
NF1542,Cherry,Thriller/Comedy,1993,114mins,7.7,4.9,1684256,Sam Raimi,France,HINDI,183161416,1040669577,2015-02-06,NC-17,"Morgan Freeman, Dwayne Johnson, Jodie Foster, Lupita Nyong'o",
NF6367,Don't Look Up (Extended Collector's Edition with Bonus Features and Director's Commentary),Sci-Fi ,2014,1000,,7.2,186697,Chloé Zhao,France,Eng,161666696,"191,357,609",2020-03-19,NR,"Ana de Armas, Oscar Isaac, Robert De Niro",Netflix Originals
NF6970,The Conjuring The Devil Made Me Do It,Documentary ,2099,1000,9.3,3.8,"1,095,623",Wong Kar-wai,Britain,Japanese,32830505,"282,687,605","August 2, 2022",PG,"Scarlett Johansson, Michael B. Jordan, Robert De Niro",A24
NF7409,,"Adventure, Drama",2014,1000,6.7,8.6,407282,Billy Wilder,UK,Fre,44742161,,"December 11, 2023",NC-17,"Brad Pitt, Lupita Nyong'o",HBO Films
NF3142,The Silence of the Lambs (Extended Collector's Edition with Bonus Features and Director's Commentary), Sci-Fi,2017,132mins,7.2,5.0,"518,456",Quentin Tarantino,India,Spa,"$22,352,712",1698753593,"February 6, 2024",NR,"Oscar Isaac, Ana de Armas, Julia Roberts",Blumhouse Productions
NF7629,THE FAVOURITE,Romance | Thriller,1998,,8.5,5.0,172510,Wes Anderson,Italy,english,179686390,56705927,"April 27, 2022",R,"Scarlett Johansson, Adam Driver",Netflix Originals
NF8273,Zack Snyder's Justice League,Action ,2001,130mins,,5.6,1011293,Peter Jackson,France,Hin,47467452,733688285,20220207,NC-17,"Zendaya, Pedro Pascal, Robert Downey Jr., Lupita Nyong'o",HBO Films
NF8778,1917 (Extended Collector's Edition with Bonus Features and Director's Commentary),"Comedy,",2024,,6.8,3.5,152332,J.J. Abrams,Japan,korean,109589878,,28/01/2021,TV-14,"Sandra Bullock, Lupita Nyong'o",Focus Features
NF9524,Candyman,ADVENTURE,2021,161mins,9.0,3.1,275258,Park Chan-wook,France,FRENCH,213135015,,2019-09-20,G,"Angelina Jolie, Tom Hanks, Denzel Washington, Robert De Niro",Marvel Studios
NF6177,Mass,"Romance, Drama",2017,117mins,6.1,5.4,291147,Sofia Coppola,South Korea,JAPANESE,,1636922743,17/05/2021,PG-13,"Timothée Chalamet, Dwayne Johnson, Pedro Pascal, Robert De Niro",Universal Pictures
NF3209,C'mon C'mon,Animation,1992,121mins,5.7,8.5,76899,Bong Joon-ho,U.S.A,KOREAN,"$99,289,394",859140221,20220711,TV-PG,"Oscar Isaac, Lupita Nyong'o, Margot Robbie, Brad Pitt",Paramount Pictures
NF5184,Alex Rider, Action,2011,1000,7.5,4.1,204566,Kathryn Bigelow,United Kingdom,french,181952884,"552,958,179",20150402,TV-PG,"Jodie Foster, Charlize Theron, Brad Pitt, Oscar Isaac",Amazon Studios
NF6144,The Lost Daughter,ACTION,2019,89mins,7.1,3.4,753064,David Lynch,Germany,KOREAN,$204328708,966844715,"December 19, 2023",TV-PG,"Jodie Foster, Al Pacino, Angelina Jolie",Universal Pictures
NF2414,Collective, Thriller,1991,156 min,6.7,15.0,425650,Quentin Tarantino,Germany,GERMAN,227332187,466255193,20211023,R,,Universal Pictures
NF4700,A Boy Called Christmas,Drama  ,1992,1h 33m,6.6,7.8,"1,772,885",Paul Thomas Anderson,South Korea,French,"$242,433,617",1906108353,2024-08-09,PG,,Netflix Originals
NF1866,Outside the Wire,Animation | Thriller,1997,116mins,5.1,8.7,177619,Taika Waititi,Japan,Eng,6744681,387737988,"January 28, 2021",TV-14,"Brad Pitt, Robert De Niro, Angelina Jolie",HBO Films
NF6753,, Comedy,1990,146mins,,6.8,720299,Wong Kar-wai,France,ITALIAN,184825114,499476629,20180820,TV-MA,"Brad Pitt, Angelina Jolie",Amazon Studios
NF9117,  Welcome to Chechnya  ,sci-fi,2015,,8.2,5.1,126339,Quentin Tarantino,France,Kor,212583090,"1,823,292,611",20201021,PG-13,"Chris Evans, Pedro Pascal, Michael B. Jordan",Warner Bros.
NF7597,Murder Mystery,"Romance,",1890,3h 5m,4.9,8.8,"379,653",Taika Waititi,Germany,japanese,212600570,"945,774,378","July 9, 2017",R,"Will Smith, Sandra Bullock, Leonardo DiCaprio, Dwayne Johnson",Blumhouse Productions
NF5171,Otherhood,Adventure/Comedy,1890,146,5.4,6.5,1916716,Peter Jackson,India,Kor,187117028,942798334,20210219,PG-13,"Timothée Chalamet, Tom Hanks, Angelina Jolie",New Line Cinema
NF8660,Demon Slayer Mugen Train,animation,1995,2h 51m,5.7,6.9,814514,Peter Jackson,Germany,Kor,$180500105,850477914,"January 12, 2023",G,"Chris Evans, Pedro Pascal",Paramount Pictures
NF1235,Eurovision Song Contest,"Romance,",2021,3h 3m,7.1,5.1,463009,Bong Joon-ho,US,spanish,99694864,"868,620,902","March 28, 2021",TV-14,"Ryan Reynolds, Denzel Washington, Angelina Jolie",A24
NF4578,Lady Bird,Action ,1990,154mins,6.8,4.8,"592,796",Martin Scorsese,usa,French,$191143871,"1,377,866,789","December 27, 2023",G,"Julia Roberts, Angelina Jolie, Chris Evans, Cate Blanchett",DC Films
NF9647,PARALLEL MOTHERS,"Crime,",2008,138 min,4.7,7.4,240456,Jordan Peele,India,spanish,156247356,0,2018-03-23,R,"Meryl Streep, Cate Blanchett, Timothée Chalamet, Al Pacino",Apple TV+
NF8917,Murder Mystery,Crime ,2002,102mins,8.8,4.5,"884,418",Jane Campion,Italy,french,,718396459,20191101,NR,"Margot Robbie, Dwayne Johnson, Will Smith, Al Pacino",New Line Cinema
NF4868,Army of the Dead ,Thriller,2009,188,6.3,4.4,61214,Stanley Kubrick,India,Spanish,130917209,118914413,20/06/2016,PG,"Lupita Nyong'o, Brad Pitt, Timothée Chalamet",Columbia Pictures
NF5789,Marriage Story,"Action, Drama",2015,110mins,8.0,8.0,36208,Greta Gerwig,France,Spa,$120930637,742338478,2019-07-08,NC-17,"Brad Pitt, Viola Davis, Florence Pugh, Oscar Isaac",Legendary Pictures
NF1305,The Social Network,adventure,1998,147,8.7,8.3,"1,133,484",Alfonso Cuaron,Japan,Italian,,1781162351,20240521,G,"Pedro Pascal, Margot Robbie",Marvel Studios
NF4752,Spotlight,romance,2005,126mins,6.8,3.0,146869,Bong Joon-ho,France,german,-500000,1785133241,2018-04-17,TV-PG,"Jodie Foster, Sandra Bullock, Chris Evans",Focus Features
NF3544,Spencer, Comedy,2011,176,7.5,,1643580,Akira Kurosawa,Japan,Italian,18501000,0,05/06/2021,NC-17,"Cate Blanchett, Viola Davis, Jodie Foster, Chris Evans",20th Century Studios
NF6886,Hell or High Water,Comedy,2024,134mins,8.0,-1.0,1541037,Stanley Kubrick,Japan,Italian,209975865,"299,539,876",20200427,NC-17,"Chris Evans, Florence Pugh",Universal Pictures
NF7670,On the Record!!!, Animation,2004,145mins,7.2,6.5,1468654,Coen Brothers,Germany,German,223175446,1116727681,14/06/2016,NC-17,"Will Smith, Charlize Theron",Blumhouse Productions
NF4714,Mulan,Horror,1999,,,,1262722,Zack Snyder,Italy,Hindi,$30063923,1367702716,"June 1, 2024",G,"Charlize Theron, Zendaya",Amazon Studios
